Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1742737095,2025-03-23T13:38:15Z,THY5VU,"42.88364,25.295431",35000,512,136
1742737127,2025-03-23T13:38:47Z,THY5VU,"42.829147,25.36558",35000,513,136
1742737159,2025-03-23T13:39:19Z,THY5VU,"42.773685,25.436798",35000,514,136
1742737191,2025-03-23T13:39:51Z,THY5VU,"42.718197,25.507891",35000,514,136
1742737222,2025-03-23T13:40:22Z,THY5VU,"42.663757,25.577545",35000,515,136
1742737253,2025-03-23T13:40:53Z,THY5VU,"42.609787,25.646273",35000,515,136
1742737285,2025-03-23T13:41:25Z,THY5VU,"42.554718,25.716061",34375,515,136
1742737317,2025-03-23T13:41:57Z,THY5VU,"42.499557,25.786036",33800,511,136
1742737349,2025-03-23T13:42:29Z,THY5VU,"42.443954,25.856323",33250,513,136
1742737381,2025-03-23T13:43:01Z,THY5VU,"42.389236,25.925301",32725,512,136
1742737412,2025-03-23T13:43:32Z,THY5VU,"42.335175,25.993402",32225,509,136
1742737444,2025-03-23T13:44:04Z,THY5VU,"42.282188,26.067492",31700,516,130
1742737476,2025-03-23T13:44:36Z,THY5VU,"42.23497,26.148771",30425,523,125
1742737508,2025-03-23T13:45:08Z,THY5VU,"42.194298,26.235352",29475,518,119
1742737540,2025-03-23T13:45:40Z,THY5VU,"42.157608,26.323866",28575,510,119
1742737571,2025-03-23T13:46:11Z,THY5VU,"42.120529,26.412132",27800,498,119
1742737604,2025-03-23T13:46:44Z,THY5VU,"42.084713,26.497044",27275,490,119
1742737635,2025-03-23T13:47:15Z,THY5VU,"42.048935,26.581984",26725,487,119
1742737667,2025-03-23T13:47:47Z,THY5VU,"42.014557,26.663382",25725,483,119
1742737698,2025-03-23T13:48:18Z,THY5VU,"41.979923,26.745258",25225,467,119
1742737730,2025-03-23T13:48:50Z,THY5VU,"41.946487,26.82262",24675,452,121
1742737762,2025-03-23T13:49:22Z,THY5VU,"41.911514,26.898464",23925,445,121
1742737794,2025-03-23T13:49:54Z,THY5VU,"41.87709,26.973352",23050,440,121
1742737819,2025-03-23T13:50:19Z,THY5VU,"41.852791,27.034351",22425,438,110
1742737822,2025-03-23T13:50:22Z,THY5VU,"41.851456,27.0396",22375,438,108
1742737824,2025-03-23T13:50:24Z,THY5VU,"41.85009,27.045147",22325,438,107
1742737826,2025-03-23T13:50:26Z,THY5VU,"41.848618,27.051773",22250,437,105
1742737828,2025-03-23T13:50:28Z,THY5VU,"41.847576,27.057154",22175,437,104
1742737830,2025-03-23T13:50:30Z,THY5VU,"41.846504,27.062647",22125,438,104
1742737832,2025-03-23T13:50:32Z,THY5VU,"41.84576,27.066864",22075,438,103
1742737834,2025-03-23T13:50:34Z,THY5VU,"41.844727,27.072496",22000,438,103
1742737836,2025-03-23T13:50:36Z,THY5VU,"41.843765,27.078053",21950,438,103
1742737838,2025-03-23T13:50:38Z,THY5VU,"41.842758,27.083609",21900,436,103
1742737841,2025-03-23T13:50:41Z,THY5VU,"41.84185,27.088709",21850,437,103
1742737843,2025-03-23T13:50:43Z,THY5VU,"41.840641,27.095543",21800,436,103
1742737845,2025-03-23T13:50:45Z,THY5VU,"41.839661,27.10078",21750,436,103
1742737877,2025-03-23T13:51:17Z,THY5VU,"41.824081,27.181986",20650,422,104
1742737908,2025-03-23T13:51:48Z,THY5VU,"41.808891,27.260849",19350,410,104
1742737940,2025-03-23T13:52:20Z,THY5VU,"41.794182,27.337626",18050,398,104
1742737972,2025-03-23T13:52:52Z,THY5VU,"41.779655,27.412613",17125,374,104
1742738003,2025-03-23T13:53:23Z,THY5VU,"41.766632,27.480303",15725,365,104
1742738035,2025-03-23T13:53:55Z,THY5VU,"41.75322,27.549028",14325,346,104
1742738066,2025-03-23T13:54:26Z,THY5VU,"41.74086,27.611952",12575,349,104
1742738098,2025-03-23T13:54:58Z,THY5VU,"41.728077,27.676989",12025,321,104
1742738129,2025-03-23T13:55:29Z,THY5VU,"41.716278,27.735298",11600,304,108
1742738133,2025-03-23T13:55:33Z,THY5VU,"41.714172,27.742226",11550,302,115
1742738136,2025-03-23T13:55:36Z,THY5VU,"41.712807,27.745781",11525,300,119
1742738138,2025-03-23T13:55:38Z,THY5VU,"41.711105,27.749529",11525,298,122
1742738140,2025-03-23T13:55:40Z,THY5VU,"41.709091,27.753462",11500,297,125
1742738143,2025-03-23T13:55:43Z,THY5VU,"41.706524,27.757853",11475,295,128
1742738145,2025-03-23T13:55:45Z,THY5VU,"41.705032,27.760216",11450,295,130
1742738148,2025-03-23T13:55:48Z,THY5VU,"41.702911,27.763451",11450,293,131
1742738150,2025-03-23T13:55:50Z,THY5VU,"41.70076,27.766634",11400,292,132
1742738152,2025-03-23T13:55:52Z,THY5VU,"41.698933,27.769222",11375,292,132
1742738154,2025-03-23T13:55:54Z,THY5VU,"41.69696,27.772064",11350,291,133
1742738156,2025-03-23T13:55:56Z,THY5VU,"41.695164,27.774588",11325,292,133
1742738158,2025-03-23T13:55:58Z,THY5VU,"41.692837,27.777908",11275,292,133
1742738160,2025-03-23T13:56:00Z,THY5VU,"41.69133,27.780054",11250,292,133
1742738163,2025-03-23T13:56:03Z,THY5VU,"41.688877,27.783529",11175,292,133
1742738165,2025-03-23T13:56:05Z,THY5VU,"41.687256,27.78586",11150,292,133
1742738167,2025-03-23T13:56:07Z,THY5VU,"41.684875,27.789293",11100,292,133
1742738180,2025-03-23T13:56:20Z,THY5VU,"41.672974,27.806273",10850,292,133
1742738195,2025-03-23T13:56:35Z,THY5VU,"41.659103,27.825996",10600,292,133
1742738210,2025-03-23T13:56:50Z,THY5VU,"41.645462,27.845472",10350,290,133
1742738223,2025-03-23T13:57:03Z,THY5VU,"41.634087,27.861712",10125,288,133
1742738235,2025-03-23T13:57:15Z,THY5VU,"41.622448,27.878447",9900,288,132
1742738248,2025-03-23T13:57:28Z,THY5VU,"41.610947,27.895224",9775,285,132
1742738262,2025-03-23T13:57:42Z,THY5VU,"41.59866,27.913641",9575,280,131
1742738275,2025-03-23T13:57:55Z,THY5VU,"41.587234,27.930742",9325,281,131
1742738289,2025-03-23T13:58:09Z,THY5VU,"41.57515,27.948906",9075,280,131
1742738303,2025-03-23T13:58:23Z,THY5VU,"41.56398,27.965948",8925,278,130
1742738315,2025-03-23T13:58:35Z,THY5VU,"41.553738,27.982178",8775,274,129
1742738328,2025-03-23T13:58:48Z,THY5VU,"41.543125,27.999041",8600,273,129
1742738343,2025-03-23T13:59:03Z,THY5VU,"41.531254,28.018139",8400,270,129
1742738353,2025-03-23T13:59:13Z,THY5VU,"41.523899,28.032",8150,276,119
1742738355,2025-03-23T13:59:15Z,THY5VU,"41.522507,28.035736",8100,277,115
1742738358,2025-03-23T13:59:18Z,THY5VU,"41.521454,28.039106",8075,280,112
1742738360,2025-03-23T13:59:20Z,THY5VU,"41.520538,28.042852",8025,281,108
1742738362,2025-03-23T13:59:22Z,THY5VU,"41.519707,28.04701",7975,283,103
1742738364,2025-03-23T13:59:24Z,THY5VU,"41.519291,28.050268",7950,283,99
1742738366,2025-03-23T13:59:26Z,THY5VU,"41.518917,28.054419",7900,286,95
1742738369,2025-03-23T13:59:29Z,THY5VU,"41.518826,28.057421",7875,286,92
1742738371,2025-03-23T13:59:31Z,THY5VU,"41.518917,28.061829",7850,286,86
1742738373,2025-03-23T13:59:33Z,THY5VU,"41.519104,28.065214",7825,286,83
1742738375,2025-03-23T13:59:35Z,THY5VU,"41.519524,28.069366",7800,285,81
1742738377,2025-03-23T13:59:37Z,THY5VU,"41.519939,28.072878",7775,285,80
1742738379,2025-03-23T13:59:39Z,THY5VU,"41.520405,28.076519",7750,285,80
1742738381,2025-03-23T13:59:41Z,THY5VU,"41.52092,28.08016",7725,284,79
1742738383,2025-03-23T13:59:43Z,THY5VU,"41.521477,28.084248",7700,284,79
1742738385,2025-03-23T13:59:45Z,THY5VU,"41.521851,28.087059",7675,284,80
1742738388,2025-03-23T13:59:48Z,THY5VU,"41.522324,28.090918",7625,283,80
1742738390,2025-03-23T13:59:50Z,THY5VU,"41.522919,28.095411",7600,283,80
1742738392,2025-03-23T13:59:52Z,THY5VU,"41.523247,28.098045",7575,282,80
1742738394,2025-03-23T13:59:54Z,THY5VU,"41.523788,28.102404",7525,282,80
1742738396,2025-03-23T13:59:56Z,THY5VU,"41.524246,28.106024",7500,282,80
1742738398,2025-03-23T13:59:58Z,THY5VU,"41.524643,28.109415",7475,282,80
1742738411,2025-03-23T14:00:11Z,THY5VU,"41.527203,28.131516",7375,278,81
1742738426,2025-03-23T14:00:26Z,THY5VU,"41.529922,28.155899",7225,271,81
1742738438,2025-03-23T14:00:38Z,THY5VU,"41.53223,28.176739",6950,274,81
1742738451,2025-03-23T14:00:51Z,THY5VU,"41.534698,28.198263",6700,275,81
1742738466,2025-03-23T14:01:06Z,THY5VU,"41.537384,28.22213",6450,274,81
1742738478,2025-03-23T14:01:18Z,THY5VU,"41.53981,28.24379",6275,272,81
1742738491,2025-03-23T14:01:31Z,THY5VU,"41.542145,28.264374",6100,270,81
1742738505,2025-03-23T14:01:45Z,THY5VU,"41.5448,28.287859",5925,267,81
1742738518,2025-03-23T14:01:58Z,THY5VU,"41.547222,28.309021",5725,265,81
1742738533,2025-03-23T14:02:13Z,THY5VU,"41.549828,28.332272",5400,270,81
1742738545,2025-03-23T14:02:25Z,THY5VU,"41.5522,28.353924",5075,272,81
1742738558,2025-03-23T14:02:38Z,THY5VU,"41.554596,28.375252",4775,278,81
1742738566,2025-03-23T14:02:46Z,THY5VU,"41.556152,28.389545",4575,280,81
1742738573,2025-03-23T14:02:53Z,THY5VU,"41.557415,28.400553",4475,279,81
1742738581,2025-03-23T14:03:01Z,THY5VU,"41.558952,28.414093",4350,277,81
1742738588,2025-03-23T14:03:08Z,THY5VU,"41.560272,28.425814",4250,276,81
1742738596,2025-03-23T14:03:16Z,THY5VU,"41.561783,28.439047",4150,273,81
1742738604,2025-03-23T14:03:24Z,THY5VU,"41.563202,28.452093",4050,274,81
1742738611,2025-03-23T14:03:31Z,THY5VU,"41.564537,28.464108",3900,272,81
1742738619,2025-03-23T14:03:39Z,THY5VU,"41.566086,28.477812",3700,271,80
1742738626,2025-03-23T14:03:46Z,THY5VU,"41.56778,28.488609",3575,270,76
1742738628,2025-03-23T14:03:48Z,THY5VU,"41.568237,28.491045",3550,270,74
1742738630,2025-03-23T14:03:50Z,THY5VU,"41.569061,28.494915",3500,269,73
1742738632,2025-03-23T14:03:52Z,THY5VU,"41.569939,28.498598",3475,268,72
1742738634,2025-03-23T14:03:54Z,THY5VU,"41.570683,28.501793",3450,267,72
1742738637,2025-03-23T14:03:57Z,THY5VU,"41.571716,28.505901",3400,266,71
1742738639,2025-03-23T14:03:59Z,THY5VU,"41.572311,28.508308",3400,265,72
1742738641,2025-03-23T14:04:01Z,THY5VU,"41.573227,28.512144",3375,263,72
1742738643,2025-03-23T14:04:03Z,THY5VU,"41.573959,28.515078",3350,262,72
1742738645,2025-03-23T14:04:05Z,THY5VU,"41.574688,28.51808",3325,261,72
1742738647,2025-03-23T14:04:07Z,THY5VU,"41.575424,28.521194",3300,260,72
1742738649,2025-03-23T14:04:09Z,THY5VU,"41.576385,28.525314",3250,259,72
1742738651,2025-03-23T14:04:11Z,THY5VU,"41.577072,28.528061",3225,258,72
1742738653,2025-03-23T14:04:13Z,THY5VU,"41.57785,28.53137",3175,256,72
1742738662,2025-03-23T14:04:22Z,THY5VU,"41.580826,28.544167",2975,254,72
1742738670,2025-03-23T14:04:30Z,THY5VU,"41.583618,28.55615",2850,254,73
1742738679,2025-03-23T14:04:39Z,THY5VU,"41.585953,28.568285",2800,252,79
1742738681,2025-03-23T14:04:41Z,THY5VU,"41.586277,28.571352",2775,250,82
1742738683,2025-03-23T14:04:43Z,THY5VU,"41.586502,28.575315",2750,250,86
1742738686,2025-03-23T14:04:46Z,THY5VU,"41.586418,28.580103",2750,247,93
1742738688,2025-03-23T14:04:48Z,THY5VU,"41.586277,28.582977",2775,246,95
1742738690,2025-03-23T14:04:50Z,THY5VU,"41.586044,28.585979",2775,243,96
1742738692,2025-03-23T14:04:52Z,THY5VU,"41.58572,28.589746",2775,242,96
1742738694,2025-03-23T14:04:54Z,THY5VU,"41.585442,28.592558",2775,242,97
1742738697,2025-03-23T14:04:57Z,THY5VU,"41.585068,28.596262",2775,242,97
1742738699,2025-03-23T14:04:59Z,THY5VU,"41.584743,28.599968",2775,242,97
1742738701,2025-03-23T14:05:01Z,THY5VU,"41.584442,28.603029",2775,243,97
1742738703,2025-03-23T14:05:03Z,THY5VU,"41.584183,28.606098",2775,244,96
1742738705,2025-03-23T14:05:05Z,THY5VU,"41.583893,28.609148",2775,243,96
1742738707,2025-03-23T14:05:07Z,THY5VU,"41.583626,28.61204",2775,243,96
1742738709,2025-03-23T14:05:09Z,THY5VU,"41.583481,28.614079",2775,244,96
1742738711,2025-03-23T14:05:11Z,THY5VU,"41.583206,28.617277",2775,244,96
1742738720,2025-03-23T14:05:20Z,THY5VU,"41.582134,28.630754",2775,247,95
1742738726,2025-03-23T14:05:26Z,THY5VU,"41.581421,28.640421",2750,248,95
1742738734,2025-03-23T14:05:34Z,THY5VU,"41.580318,28.653238",2750,245,98
1742738739,2025-03-23T14:05:39Z,THY5VU,"41.579269,28.659897",2725,241,103
1742738741,2025-03-23T14:05:41Z,THY5VU,"41.578548,28.662756",2725,240,107
1742738743,2025-03-23T14:05:43Z,THY5VU,"41.577667,28.665565",2725,235,114
1742738745,2025-03-23T14:05:45Z,THY5VU,"41.576981,28.66745",2750,232,118
1742738747,2025-03-23T14:05:47Z,THY5VU,"41.575699,28.670259",2750,230,123
1742738749,2025-03-23T14:05:49Z,THY5VU,"41.574509,28.672443",2775,228,127
1742738751,2025-03-23T14:05:51Z,THY5VU,"41.572872,28.675083",2775,225,131
1742738753,2025-03-23T14:05:53Z,THY5VU,"41.571304,28.677126",2775,223,136
1742738755,2025-03-23T14:05:55Z,THY5VU,"41.569702,28.678936",2775,219,142
1742738758,2025-03-23T14:05:58Z,THY5VU,"41.567703,28.680832",2750,217,144
1742738760,2025-03-23T14:06:00Z,THY5VU,"41.56612,28.682238",2750,214,149
1742738762,2025-03-23T14:06:02Z,THY5VU,"41.564491,28.683451",2750,213,150
1742738764,2025-03-23T14:06:04Z,THY5VU,"41.562195,28.685116",2775,210,151
1742738766,2025-03-23T14:06:06Z,THY5VU,"41.560822,28.686052",2775,210,152
1742738768,2025-03-23T14:06:08Z,THY5VU,"41.558762,28.687426",2775,209,153
1742738770,2025-03-23T14:06:10Z,THY5VU,"41.557415,28.688368",2775,209,153
1742738772,2025-03-23T14:06:12Z,THY5VU,"41.555412,28.689711",2775,209,153
1742738774,2025-03-23T14:06:14Z,THY5VU,"41.553635,28.690859",2775,210,153
1742738776,2025-03-23T14:06:16Z,THY5VU,"41.551876,28.692074",2775,209,153
1742738778,2025-03-23T14:06:18Z,THY5VU,"41.549969,28.693352",2750,207,153
1742738780,2025-03-23T14:06:20Z,THY5VU,"41.548336,28.694437",2750,207,153
1742738783,2025-03-23T14:06:23Z,THY5VU,"41.546173,28.695852",2750,205,153
1742738785,2025-03-23T14:06:25Z,THY5VU,"41.544334,28.697056",2750,203,153
1742738787,2025-03-23T14:06:27Z,THY5VU,"41.542603,28.698162",2750,200,154
1742738789,2025-03-23T14:06:29Z,THY5VU,"41.541367,28.698912",2750,198,157
1742738791,2025-03-23T14:06:31Z,THY5VU,"41.539307,28.699909",2750,194,161
1742738793,2025-03-23T14:06:33Z,THY5VU,"41.537338,28.700659",2750,191,165
1742738795,2025-03-23T14:06:35Z,THY5VU,"41.535553,28.701159",2750,188,169
1742738797,2025-03-23T14:06:37Z,THY5VU,"41.533859,28.701469",2750,184,172
1742738799,2025-03-23T14:06:39Z,THY5VU,"41.532139,28.701654",2775,182,175
1742738801,2025-03-23T14:06:41Z,THY5VU,"41.530426,28.701782",2775,179,176
1742738803,2025-03-23T14:06:43Z,THY5VU,"41.528831,28.70191",2750,177,177
1742738805,2025-03-23T14:06:45Z,THY5VU,"41.527435,28.701973",2750,175,178
1742738808,2025-03-23T14:06:48Z,THY5VU,"41.525253,28.701969",2775,172,178
1742738811,2025-03-23T14:06:51Z,THY5VU,"41.522781,28.702038",2775,168,178
1742738813,2025-03-23T14:06:53Z,THY5VU,"41.521152,28.702101",2800,166,178
1742738815,2025-03-23T14:06:55Z,THY5VU,"41.519623,28.702156",2800,164,178
1742738817,2025-03-23T14:06:57Z,THY5VU,"41.518124,28.702166",2800,165,178
1742738819,2025-03-23T14:06:59Z,THY5VU,"41.516647,28.702219",2800,164,179
1742738821,2025-03-23T14:07:01Z,THY5VU,"41.515144,28.702229",2775,164,179
1742738824,2025-03-23T14:07:04Z,THY5VU,"41.513214,28.702282",2775,163,179
1742738826,2025-03-23T14:07:06Z,THY5VU,"41.511375,28.702293",2775,164,179
1742738832,2025-03-23T14:07:12Z,THY5VU,"41.506767,28.702356",2775,162,179
1742738840,2025-03-23T14:07:20Z,THY5VU,"41.500435,28.702484",2775,161,179
1742738847,2025-03-23T14:07:27Z,THY5VU,"41.495728,28.702593",2775,158,179
1742738855,2025-03-23T14:07:35Z,THY5VU,"41.489681,28.70274",2775,156,178
1742738862,2025-03-23T14:07:42Z,THY5VU,"41.485119,28.702805",2775,153,179
1742738870,2025-03-23T14:07:50Z,THY5VU,"41.478973,28.702932",2750,151,178
1742738878,2025-03-23T14:07:58Z,THY5VU,"41.473248,28.703123",2750,150,178
1742738885,2025-03-23T14:08:05Z,THY5VU,"41.469086,28.703218",2750,150,178
1742738893,2025-03-23T14:08:13Z,THY5VU,"41.46286,28.703342",2750,149,178
1742738900,2025-03-23T14:08:20Z,THY5VU,"41.458447,28.703444",2775,151,179
1742738908,2025-03-23T14:08:28Z,THY5VU,"41.452377,28.703592",2775,152,179
1742738915,2025-03-23T14:08:35Z,THY5VU,"41.448029,28.703718",2775,150,178
1742738924,2025-03-23T14:08:44Z,THY5VU,"41.441483,28.703842",2750,150,178
1742738932,2025-03-23T14:08:52Z,THY5VU,"41.43568,28.703955",2700,151,179
1742738941,2025-03-23T14:09:01Z,THY5VU,"41.430233,28.704082",2575,151,179
1742738947,2025-03-23T14:09:07Z,THY5VU,"41.425579,28.704145",2475,152,179
1742738955,2025-03-23T14:09:15Z,THY5VU,"41.419712,28.70421",2350,152,178
1742738963,2025-03-23T14:09:23Z,THY5VU,"41.414063,28.704405",2250,151,179
1742738970,2025-03-23T14:09:30Z,THY5VU,"41.409519,28.704466",2150,150,179
1742738982,2025-03-23T14:09:42Z,THY5VU,"41.401016,28.704592",2000,149,179
1742738991,2025-03-23T14:09:51Z,THY5VU,"41.395248,28.704653",1900,148,179
1742738997,2025-03-23T14:09:57Z,THY5VU,"41.391037,28.70472",1800,148,179
1742739005,2025-03-23T14:10:05Z,THY5VU,"41.385086,28.704834",1675,146,178
1742739014,2025-03-23T14:10:14Z,THY5VU,"41.379684,28.705078",1600,143,178
1742739020,2025-03-23T14:10:20Z,THY5VU,"41.375534,28.705215",1525,143,179
1742739028,2025-03-23T14:10:28Z,THY5VU,"41.369934,28.705261",1375,141,179
1742739036,2025-03-23T14:10:36Z,THY5VU,"41.36467,28.705383",1250,140,179
1742739043,2025-03-23T14:10:43Z,THY5VU,"41.360313,28.705465",1150,138,179
1742739051,2025-03-23T14:10:51Z,THY5VU,"41.355011,28.705566",1075,136,178
1742739060,2025-03-23T14:11:00Z,THY5VU,"41.349884,28.705778",975,135,179
1742739068,2025-03-23T14:11:08Z,THY5VU,"41.344574,28.705811",900,135,180
1742739076,2025-03-23T14:11:16Z,THY5VU,"41.339539,28.705872",775,135,179
1742739084,2025-03-23T14:11:24Z,THY5VU,"41.33429,28.705902",675,135,179
1742739093,2025-03-23T14:11:33Z,THY5VU,"41.329262,28.706026",600,136,177
1742739101,2025-03-23T14:11:41Z,THY5VU,"41.323883,28.706299",525,136,178
1742739109,2025-03-23T14:11:49Z,THY5VU,"41.31871,28.70636",400,136,180
1742739117,2025-03-23T14:11:57Z,THY5VU,"41.313766,28.706421",300,136,179
1742739124,2025-03-23T14:12:04Z,THY5VU,"41.309784,28.706482",250,136,179
1742739132,2025-03-23T14:12:12Z,THY5VU,"41.304218,28.706652",125,139,178
1742739140,2025-03-23T14:12:20Z,THY5VU,"41.299049,28.706776",25,140,178
1742739147,2025-03-23T14:12:27Z,THY5VU,"41.294628,28.706839",0,141,179
1742739155,2025-03-23T14:12:35Z,THY5VU,"41.289555,28.706902",0,124,179
1742739162,2025-03-23T14:12:42Z,THY5VU,"41.285923,28.707026",0,107,178
1742739170,2025-03-23T14:12:50Z,THY5VU,"41.282978,28.707056",0,63,180
1742739175,2025-03-23T14:12:55Z,THY5VU,"41.281769,28.707108",0,40,174
1742739178,2025-03-23T14:12:58Z,THY5VU,"41.28138,28.707214",0,31,168
1742739180,2025-03-23T14:13:00Z,THY5VU,"41.281116,28.707336",0,29,163
1742739182,2025-03-23T14:13:02Z,THY5VU,"41.280815,28.707495",0,28,157
1742739185,2025-03-23T14:13:05Z,THY5VU,"41.280407,28.707748",0,28,154
1742739188,2025-03-23T14:13:08Z,THY5VU,"41.280197,28.707899",0,26,151
1742739190,2025-03-23T14:13:10Z,THY5VU,"41.279964,28.708071",0,25,151
1742739192,2025-03-23T14:13:12Z,THY5VU,"41.279755,28.708242",0,25,149
1742739195,2025-03-23T14:13:15Z,THY5VU,"41.27951,28.708447",0,25,149
1742739196,2025-03-23T14:13:16Z,THY5VU,"41.279289,28.708633",0,25,149
1742739200,2025-03-23T14:13:20Z,THY5VU,"41.278976,28.708883",0,24,149
1742739203,2025-03-23T14:13:23Z,THY5VU,"41.278706,28.709101",0,24,149
1742739210,2025-03-23T14:13:30Z,THY5VU,"41.277996,28.709648",0,23,149
1742739217,2025-03-23T14:13:37Z,THY5VU,"41.277359,28.710131",0,22,149
1742739223,2025-03-23T14:13:43Z,THY5VU,"41.276764,28.710615",0,23,149
1742739231,2025-03-23T14:13:51Z,THY5VU,"41.276035,28.711197",0,23,149
1742739240,2025-03-23T14:14:00Z,THY5VU,"41.275314,28.711731",0,16,151
1742739244,2025-03-23T14:14:04Z,THY5VU,"41.275017,28.71188",0,16,160
1742739248,2025-03-23T14:14:08Z,THY5VU,"41.274765,28.711945",0,16,165
1742739251,2025-03-23T14:14:11Z,THY5VU,"41.27454,28.711973",0,16,171
1742739254,2025-03-23T14:14:14Z,THY5VU,"41.274307,28.711988",0,16,174
1742739258,2025-03-23T14:14:18Z,THY5VU,"41.274006,28.712004",0,16,177
1742739261,2025-03-23T14:14:21Z,THY5VU,"41.27375,28.712019",0,16,177
1742739264,2025-03-23T14:14:24Z,THY5VU,"41.27354,28.712021",0,16,180
1742739267,2025-03-23T14:14:27Z,THY5VU,"41.273323,28.712036",0,16,180
1742739270,2025-03-23T14:14:30Z,THY5VU,"41.273098,28.712034",0,17,180
1742739277,2025-03-23T14:14:37Z,THY5VU,"41.272526,28.712051",0,20,180
1742739284,2025-03-23T14:14:44Z,THY5VU,"41.27177,28.712051",0,23,180
1742739291,2025-03-23T14:14:51Z,THY5VU,"41.27092,28.712067",0,23,180
1742739298,2025-03-23T14:14:58Z,THY5VU,"41.270222,28.712082",0,23,180
1742739305,2025-03-23T14:15:05Z,THY5VU,"41.269432,28.712097",0,23,180
1742739313,2025-03-23T14:15:13Z,THY5VU,"41.268677,28.712112",0,21,180
1742739320,2025-03-23T14:15:20Z,THY5VU,"41.267967,28.712128",0,17,180
1742739327,2025-03-23T14:15:27Z,THY5VU,"41.267441,28.71213",0,15,180
1742739332,2025-03-23T14:15:32Z,THY5VU,"41.267128,28.712191",0,11,174
1742739337,2025-03-23T14:15:37Z,THY5VU,"41.266953,28.712395",0,11,149
1742739341,2025-03-23T14:15:41Z,THY5VU,"41.26688,28.712631",0,12,126
1742739344,2025-03-23T14:15:44Z,THY5VU,"41.266872,28.712877",0,12,106
1742739348,2025-03-23T14:15:48Z,THY5VU,"41.266895,28.71316",0,13,92
1742739350,2025-03-23T14:15:50Z,THY5VU,"41.266895,28.713362",0,13,90
1742739353,2025-03-23T14:15:53Z,THY5VU,"41.266891,28.713623",0,14,90
1742739356,2025-03-23T14:15:56Z,THY5VU,"41.266903,28.713867",0,15,90
1742739358,2025-03-23T14:15:58Z,THY5VU,"41.266903,28.714111",0,15,90
1742739361,2025-03-23T14:16:01Z,THY5VU,"41.266907,28.714329",0,16,90
1742739363,2025-03-23T14:16:03Z,THY5VU,"41.266903,28.714554",0,16,90
1742739371,2025-03-23T14:16:11Z,THY5VU,"41.266918,28.715422",0,18,90
1742739377,2025-03-23T14:16:17Z,THY5VU,"41.266926,28.716171",0,19,90
1742739385,2025-03-23T14:16:25Z,THY5VU,"41.266937,28.717117",0,20,90
1742739393,2025-03-23T14:16:33Z,THY5VU,"41.266949,28.718185",0,22,90
1742739400,2025-03-23T14:16:40Z,THY5VU,"41.26696,28.719238",0,23,90
1742739408,2025-03-23T14:16:48Z,THY5VU,"41.266972,28.720383",0,19,90
1742739415,2025-03-23T14:16:55Z,THY5VU,"41.266975,28.721117",0,15,90
1742739421,2025-03-23T14:17:01Z,THY5VU,"41.266937,28.721481",0,8,98
1742739426,2025-03-23T14:17:06Z,THY5VU,"41.266766,28.721695",0,9,123
1742739432,2025-03-23T14:17:12Z,THY5VU,"41.266521,28.721743",0,9,157
1742739438,2025-03-23T14:17:18Z,THY5VU,"41.266308,28.721741",0,8,171
1742739443,2025-03-23T14:17:23Z,THY5VU,"41.26609,28.721741",0,9,177
1742739448,2025-03-23T14:17:28Z,THY5VU,"41.265884,28.721741",0,10,180
1742739453,2025-03-23T14:17:33Z,THY5VU,"41.265656,28.721756",0,11,180
1742739457,2025-03-23T14:17:37Z,THY5VU,"41.265415,28.721758",0,12,180
1742739464,2025-03-23T14:17:44Z,THY5VU,"41.26498,28.721756",0,14,180
1742739471,2025-03-23T14:17:51Z,THY5VU,"41.264545,28.721771",0,15,180
1742739478,2025-03-23T14:17:58Z,THY5VU,"41.264042,28.721786",0,14,180
1742739486,2025-03-23T14:18:06Z,THY5VU,"41.26355,28.721786",0,14,180
1742739493,2025-03-23T14:18:13Z,THY5VU,"41.263103,28.721802",0,14,180
1742739500,2025-03-23T14:18:20Z,THY5VU,"41.262691,28.721802",0,14,180
1742739506,2025-03-23T14:18:26Z,THY5VU,"41.262257,28.721786",0,13,182
1742739510,2025-03-23T14:18:30Z,THY5VU,"41.26202,28.721743",0,13,185
1742739515,2025-03-23T14:18:35Z,THY5VU,"41.261738,28.72168",0,13,188
1742739519,2025-03-23T14:18:39Z,THY5VU,"41.261513,28.721649",0,13,188
1742739522,2025-03-23T14:18:42Z,THY5VU,"41.261307,28.721601",0,13,188
1742739529,2025-03-23T14:18:49Z,THY5VU,"41.260906,28.721527",0,12,188
1742739536,2025-03-23T14:18:56Z,THY5VU,"41.260506,28.721466",0,13,188
1742739545,2025-03-23T14:19:05Z,THY5VU,"41.259972,28.721367",0,13,188
1742739552,2025-03-23T14:19:12Z,THY5VU,"41.259476,28.721268",0,15,188
1742739560,2025-03-23T14:19:20Z,THY5VU,"41.258923,28.72118",0,16,188
1742739567,2025-03-23T14:19:27Z,THY5VU,"41.258354,28.721069",0,18,188
1742739574,2025-03-23T14:19:34Z,THY5VU,"41.257782,28.720978",0,19,188
1742739581,2025-03-23T14:19:41Z,THY5VU,"41.257107,28.720886",0,21,185
1742739583,2025-03-23T14:19:43Z,THY5VU,"41.256863,28.720884",0,22,182
1742739586,2025-03-23T14:19:46Z,THY5VU,"41.25658,28.720886",0,23,180
1742739589,2025-03-23T14:19:49Z,THY5VU,"41.256233,28.7209",0,23,180
